CODCURSO;CURSO;CURRICULO;CODIGO;DISCIPLINA;CODUA;UA;SEMESTRE;HORAS;CODPREREQUISITO;PREREQUISITO;ORDEM;OPERADOR
31350100;DIREITO - M;1982;3101064;DIREITO PENITENCIARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101013;DIREITO PENAL II;1;OU
31350100;DIREITO - M;1982;3101064;DIREITO PENITENCIARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101205;DIREITO PENAL II;2;
31350100;DIREITO - M;1982;3101039;DIREITO PREVIDENCIARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101216;DIREITO DO TRABALHO I;1;OU
31350100;DIREITO - M;1982;3101039;DIREITO PREVIDENCIARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101067;DIREITO DO TRABALHO;2;
31350100;DIREITO - M;1982;3101210;DIREITO PROCESSUAL CIVIL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;1;E
31350100;DIREITO - M;1982;3101210;DIREITO PROCESSUAL CIVIL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101203;DIREITO CONSTITUCIONAL BRASILEIRO;2;
31350100;DIREITO - M;1982;3101211;DIREITO PROCESSUAL CIVIL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101210;DIREITO PROCESSUAL CIVIL I;1;OU
31350100;DIREITO - M;1982;3101211;DIREITO PROCESSUAL CIVIL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101023;DIREITO PROCESSUAL CIVIL I;2;
31350100;DIREITO - M;1982;3101212;DIREITO PROCESSUAL CIVIL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101211;DIREITO PROCESSUAL CIVIL II;1;OU
31350100;DIREITO - M;1982;3101212;DIREITO PROCESSUAL CIVIL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101024;DIREITO PROCESSUAL CIVIL II;2;
31350100;DIREITO - M;1982;3101213;DIREITO PROCESSUAL CIVIL IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101212;DIREITO PROCESSUAL CIVIL III;1;OU
31350100;DIREITO - M;1982;3101213;DIREITO PROCESSUAL CIVIL IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101025;DIREITO PROCESSUAL CIVIL III;2;
31350100;DIREITO - M;1982;3101217;DIREITO PROCESSUAL DO TRABALHO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101216;DIREITO DO TRABALHO I;1;E
31350100;DIREITO - M;1982;3101217;DIREITO PROCESSUAL DO TRABALHO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101212;DIREITO PROCESSUAL CIVIL III;2;
31350100;DIREITO - M;1982;3101214;DIREITO PROCESSUAL PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101207;DIREITO PENAL IV;1;OU
31350100;DIREITO - M;1982;3101214;DIREITO PROCESSUAL PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101015;DIREITO PENAL IV;2;
31350100;DIREITO - M;1982;3101215;DIREITO PROCESSUAL PENAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101214;DIREITO PROCESSUAL PENAL I;1;OU
31350100;DIREITO - M;1982;3101215;DIREITO PROCESSUAL PENAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101027;DIREITO PROCESSUAL PENAL I;2;
31350100;DIREITO - M;1982;3101030;DIREITO ROMANO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101219;DIREITO TRIBUTARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101218;CI?NCIA DA FINAN?AS E DIREITO FINANCEIRO;1;OU
31350100;DIREITO - M;1982;3101219;DIREITO TRIBUTARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101031;CIEN DAS FIN. E DIREITO FINANC;2;
31350100;DIREITO - M;1982;3101059;ECONOMIA(ECONOMIA POLITICA);31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101050;EDUCA??O F?SICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101113;EDUCA??O F?SICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101043;FIL DO DIREITO E DIR COMPARADO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101049;METODOLOGIA DA CI?NCIA;1;
31350100;DIREITO - M;1982;3101051;HIST?RIA DO DIREITO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101201;INTROD. AO ESTUDO DO DIREITO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101226;LATIM JURIDICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101048;LINGUA ESTRANGEIRA I;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101047;LINGUA PORTUGUESA I;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101037;MEDICINA LEGAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101014;DIREITO PENAL III;1;OU
31350100;DIREITO - M;1982;3101037;MEDICINA LEGAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101206;DIREITO PENAL III;2;
31350100;DIREITO - M;1982;3101049;METODOLOGIA DA CI?NCIA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101220;PRATICA FORENSE I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101210;DIREITO PROCESSUAL CIVIL I;1;OU
31350100;DIREITO - M;1982;3101220;PRATICA FORENSE I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101023;DIREITO PROCESSUAL CIVIL I;2;
31350100;DIREITO - M;1982;3101221;PRATICA FORENSE II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101220;PRATICA FORENSE I;1;OU
31350100;DIREITO - M;1982;3101221;PRATICA FORENSE II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101033;PRATICA FORENSE I;2;
31350100;DIREITO - M;1982;3101222;PRATICA FORENSE III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101221;PRATICA FORENSE II;1;OU
31350100;DIREITO - M;1982;3101222;PRATICA FORENSE III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101034;PRATICA FORENSE II;2;
31350100;DIREITO - M;1982;3101223;PRATICA FORENSE IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101221;PRATICA FORENSE II;1;
31350100;DIREITO - M;1982;3101254;REDACAO FORENSE;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101044;SOCIOLOGIA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101202;TEORIA GERAL DO ESTADO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101114;TOPICOS ESP EM DIREITO (SEMINARIOS);31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101115;TOPICOS ESP EM DIREITO (SEMINARIOS);31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1982;3101120;TOPICOS ESP EM DIREITO (SEMINARIOS);31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101121;ATIVIDADE DE COMPLEMENTA??O ACAD?MICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101242;CRIMINOLOGIA;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101231;DIREITO PENAL II;1;
31350100;DIREITO - M;1997;3101250;DIREITO ADMINISTRATIVO APLICADO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101209;DIREITO ADMINISTRATIVO II;1;
31350100;DIREITO - M;1997;3101208;DIREITO ADMINISTRATIVO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;E
31350100;DIREITO - M;1997;3101208;DIREITO ADMINISTRATIVO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;2;
31350100;DIREITO - M;1997;3101209;DIREITO ADMINISTRATIVO II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101208;DIREITO ADMINISTRATIVO I;1;
31350100;DIREITO - M;1997;3101038;DIREITO AGRARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101091;DIREITO CIVIL V;1;
31350100;DIREITO - M;1997;3101252;DIREITO AMBIENTAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;OU
31350100;DIREITO - M;1997;3101252;DIREITO AMBIENTAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;2;
31350100;DIREITO - M;1997;3101004;DIREITO CIVIL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101080;INTRODUCAO AO ESTUDO DO DIREITO II;1;OU
31350100;DIREITO - M;1997;3101004;DIREITO CIVIL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101201;INTROD. AO ESTUDO DO DIREITO;2;
31350100;DIREITO - M;1997;3101087;DIREITO CIVIL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;1;
31350100;DIREITO - M;1997;3101090;DIREITO CIVIL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101087;DIREITO CIVIL II;1;OU
31350100;DIREITO - M;1997;3101090;DIREITO CIVIL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101005;DIREITO CIVIL II;2;
31350100;DIREITO - M;1997;3101007;DIREITO CIVIL IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101090;DIREITO CIVIL III;1;OU
31350100;DIREITO - M;1997;3101007;DIREITO CIVIL IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101006;DIREITO CIVIL III;2;
31350100;DIREITO - M;1997;3101091;DIREITO CIVIL V;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101007;DIREITO CIVIL IV;1;
31350100;DIREITO - M;1997;3101009;DIREITO CIVIL VI;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101091;DIREITO CIVIL V;1;OU
31350100;DIREITO - M;1997;3101009;DIREITO CIVIL VI;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101008;DIREITO CIVIL V;2;
31350100;DIREITO - M;1997;3101010;DIREITO CIVIL VII;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101009;DIREITO CIVIL VI;1;
31350100;DIREITO - M;1997;3101245;DIREITO COLETIVO DO TRABALHO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101217;DIREITO PROCESSUAL DO TRABALHO;1;
31350100;DIREITO - M;1997;3101016;DIREITO COMERCIAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;1;
31350100;DIREITO - M;1997;3101017;DIREITO COMERCIAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101016;DIREITO COMERCIAL I;1;
31350100;DIREITO - M;1997;3101018;DIREITO COMERCIAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101017;DIREITO COMERCIAL II;1;E
31350100;DIREITO - M;1997;3101018;DIREITO COMERCIAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101090;DIREITO CIVIL III;2;OU
31350100;DIREITO - M;1997;3101018;DIREITO COMERCIAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101017;DIREITO COMERCIAL II;3;E
31350100;DIREITO - M;1997;3101018;DIREITO COMERCIAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101089;DIREITO CIVIL III;4;OU
31350100;DIREITO - M;1997;3101018;DIREITO COMERCIAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101017;DIREITO COMERCIAL II;5;E
31350100;DIREITO - M;1997;3101019;DIREITO COMERCIAL IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101018;DIREITO COMERCIAL III;1;
31350100;DIREITO - M;1997;3101249;DIREITO CONST. DO TRAB. E RES. DA O.I.T.;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;OU
31350100;DIREITO - M;1997;3101249;DIREITO CONST. DO TRAB. E RES. DA O.I.T.;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;2;
31350100;DIREITO - M;1997;3101251;DIREITO CONSTITUCIONAL APLICADO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;OU
31350100;DIREITO - M;1997;3101251;DIREITO CONSTITUCIONAL APLICADO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;2;
31350100;DIREITO - M;1997;3101229;DIREITO CONSTITUCIONAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101075;INTRODU??O ? CI?NCIA POLITICA;1;
31350100;DIREITO - M;1997;3101230;DIREITO CONSTITUCIONAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101229;DIREITO CONSTITUCIONAL I;1;OU
31350100;DIREITO - M;1997;3101230;DIREITO CONSTITUCIONAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101068;DIREITO CONSTITUCIONAL I;2;
31350100;DIREITO - M;1997;3101094;DIREITO DA CRIANCA E DO ADOLESCENTE;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101009;DIREITO CIVIL VI;1;
31350100;DIREITO - M;1997;3101247;DIREITO DA SEGURIDADE SOCIAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101217;DIREITO PROCESSUAL DO TRABALHO;1;
31350100;DIREITO - M;1997;3101248;DIREITO DA SEGURIDADE SOCIAL APLICADO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101217;DIREITO PROCESSUAL DO TRABALHO;1;
31350100;DIREITO - M;1997;3101240;DIREITO DO MERCOSUL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101224;DIREITO INTERNACIONAL PUBLICO;1;E
31350100;DIREITO - M;1997;3101240;DIREITO DO MERCOSUL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101208;DIREITO ADMINISTRATIVO I;2;
31350100;DIREITO - M;1997;3101216;DIREITO DO TRABALHO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101090;DIREITO CIVIL III;1;E
31350100;DIREITO - M;1997;3101216;DIREITO DO TRABALHO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101017;DIREITO COMERCIAL II;2;
31350100;DIREITO - M;1997;3101103;DIREITO ECONOMICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;OU
31350100;DIREITO - M;1997;3101103;DIREITO ECONOMICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;2;
31350100;DIREITO - M;1997;3101084;DIREITO FINANCEIRO E TRIBUTARIO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101076;INTRODUCAO AO ESTUDO DO DIREITO I;1;E
31350100;DIREITO - M;1997;3101084;DIREITO FINANCEIRO E TRIBUTARIO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101080;INTRODUCAO AO ESTUDO DO DIREITO II;2;
31350100;DIREITO - M;1997;3101086;DIREITO FINANCEIRO E TRIBUTARIO II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101084;DIREITO FINANCEIRO E TRIBUTARIO I;1;
31350100;DIREITO - M;1997;3101224;DIREITO INTERNACIONAL PUBLICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;1;OU
31350100;DIREITO - M;1997;3101224;DIREITO INTERNACIONAL PUBLICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;2;OU
31350100;DIREITO - M;1997;3101224;DIREITO INTERNACIONAL PUBLICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101203;DIREITO CONSTITUCIONAL BRASILEIRO;3;
31350100;DIREITO - M;1997;3101253;DIREITO MUNICIPAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;OU
31350100;DIREITO - M;1997;3101253;DIREITO MUNICIPAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;2;
31350100;DIREITO - M;1997;3101238;DIREITO NOTARIAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101080;INTRODUCAO AO ESTUDO DO DIREITO II;1;
31350100;DIREITO - M;1997;3101241;DIREITO PENAL ECONOMICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101231;DIREITO PENAL II;1;
31350100;DIREITO - M;1997;3101227;DIREITO PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101080;INTRODUCAO AO ESTUDO DO DIREITO II;1;OU
31350100;DIREITO - M;1997;3101227;DIREITO PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101201;INTROD. AO ESTUDO DO DIREITO;2;
31350100;DIREITO - M;1997;3101231;DIREITO PENAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101227;DIREITO PENAL I;1;OU
31350100;DIREITO - M;1997;3101231;DIREITO PENAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101204;DIREITO PENAL I;2;
31350100;DIREITO - M;1997;3101206;DIREITO PENAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101231;DIREITO PENAL II;1;OU
31350100;DIREITO - M;1997;3101206;DIREITO PENAL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101205;DIREITO PENAL II;2;
31350100;DIREITO - M;1997;3101207;DIREITO PENAL IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101206;DIREITO PENAL III;1;
31350100;DIREITO - M;1997;3101243;DIREITO PENITENCIARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101231;DIREITO PENAL II;1;
31350100;DIREITO - M;1997;3101210;DIREITO PROCESSUAL CIVIL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101232;TEORIA GERAL DO PROCESSO;1;
31350100;DIREITO - M;1997;3101211;DIREITO PROCESSUAL CIVIL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101210;DIREITO PROCESSUAL CIVIL I;1;
31350100;DIREITO - M;1997;3101212;DIREITO PROCESSUAL CIVIL III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101211;DIREITO PROCESSUAL CIVIL II;1;
31350100;DIREITO - M;1997;3101217;DIREITO PROCESSUAL DO TRABALHO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101216;DIREITO DO TRABALHO I;1;E
31350100;DIREITO - M;1997;3101217;DIREITO PROCESSUAL DO TRABALHO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101232;TEORIA GERAL DO PROCESSO;2;
31350100;DIREITO - M;1997;3101214;DIREITO PROCESSUAL PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101206;DIREITO PENAL III;1;E
31350100;DIREITO - M;1997;3101214;DIREITO PROCESSUAL PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101232;TEORIA GERAL DO PROCESSO;2;OU
31350100;DIREITO - M;1997;3101214;DIREITO PROCESSUAL PENAL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101210;DIREITO PROCESSUAL CIVIL I;3;
31350100;DIREITO - M;1997;3101215;DIREITO PROCESSUAL PENAL II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101214;DIREITO PROCESSUAL PENAL I;1;
31350100;DIREITO - M;1997;3101079;DIREITO ROMANO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101076;INTRODUCAO AO ESTUDO DO DIREITO I;1;OU
31350100;DIREITO - M;1997;3101079;DIREITO ROMANO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101201;INTROD. AO ESTUDO DO DIREITO;2;
31350100;DIREITO - M;1997;3101082;DIREITO ROMANO II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101079;DIREITO ROMANO I;1;
31350100;DIREITO - M;1997;3101246;DIREITO SOCIAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101217;DIREITO PROCESSUAL DO TRABALHO;1;
31350100;DIREITO - M;1997;3101074;ECONOMIA POL?TICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101050;EDUCA??O F?SICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101091;DIREITO CIVIL V;1;
31350100;DIREITO - M;1997;1305253;ENADE/CONCLUINTE;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;1305254;ENADE/INGRESSANTE;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101228;ETICA PROFISSIONAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;1305194;EXAME NACIONAL DE CURSO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101077;FILOSOFIA DO DIREITO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101097;HIST?RIA DO DIREITO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101075;INTRODU??O ? CI?NCIA POLITICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101076;INTRODUCAO AO ESTUDO DO DIREITO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101080;INTRODUCAO AO ESTUDO DO DIREITO II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101076;INTRODUCAO AO ESTUDO DO DIREITO I;1;
31350100;DIREITO - M;1997;3101239;LEGISLACAO DO TRANSITO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101080;INTRODUCAO AO ESTUDO DO DIREITO II;1;
31350100;DIREITO - M;1997;3101244;LEGISLACAO PENAL EXTRAVAGANTE;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101231;DIREITO PENAL II;1;
31350100;DIREITO - M;1997;3101099;LINGUA PORTUGUESA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101102;MEDICINA LEGAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101231;DIREITO PENAL II;1;
31350100;DIREITO - M;1997;3101085;METODOLOGIA DO TRABALHO CIENTIFICO;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101122;MONOGRAFIA;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101233;PRATICA JURIDICA I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101232;TEORIA GERAL DO PROCESSO;1;OU
31350100;DIREITO - M;1997;3101233;PRATICA JURIDICA I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101210;DIREITO PROCESSUAL CIVIL I;2;
31350100;DIREITO - M;1997;3101234;PRATICA JURIDICA II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101233;PRATICA JURIDICA I;1;OU
31350100;DIREITO - M;1997;3101234;PRATICA JURIDICA II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101220;PRATICA FORENSE I;2;
31350100;DIREITO - M;1997;3101235;PRATICA JURIDICA III;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101234;PRATICA JURIDICA II;1;
31350100;DIREITO - M;1997;3101236;PRATICA JURIDICA IV;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101235;PRATICA JURIDICA III;1;
31350100;DIREITO - M;1997;3101254;REDACAO FORENSE;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101073;SOCIOLOGIA GERAL;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350100;DIREITO - M;1997;3101081;SOCIOLOGIA JURIDICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101073;SOCIOLOGIA GERAL;1;OU
31350100;DIREITO - M;1997;3101081;SOCIOLOGIA JURIDICA;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101044;SOCIOLOGIA;2;
31350100;DIREITO - M;1997;3101232;TEORIA GERAL DO PROCESSO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101230;DIREITO CONSTITUCIONAL II;1;E
31350100;DIREITO - M;1997;3101232;TEORIA GERAL DO PROCESSO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;2;OU
31350100;DIREITO - M;1997;3101232;TEORIA GERAL DO PROCESSO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101083;DIREITO CONSTITUCIONAL II;3;E
31350100;DIREITO - M;1997;3101232;TEORIA GERAL DO PROCESSO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;4;OU
31350100;DIREITO - M;1997;3101232;TEORIA GERAL DO PROCESSO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101203;DIREITO CONSTITUCIONAL BRASILEIRO;5;E
31350100;DIREITO - M;1997;3101232;TEORIA GERAL DO PROCESSO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101004;DIREITO CIVIL I;6;
31350200;DIREITO - N;1982;3101218;CI?NCIA DA FINAN?AS E DIREITO FINANCEIRO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101201;INTROD. AO ESTUDO DO DIREITO;1;OU
31350200;DIREITO - N;1982;3101218;CI?NCIA DA FINAN?AS E DIREITO FINANCEIRO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101001;INT AO ESTUDO DO DIREITO;2;
31350200;DIREITO - N;1982;3101060;CRIMINOLOGIA;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101201;INTROD. AO ESTUDO DO DIREITO;1;
31350200;DIREITO - N;1982;3101071;DIR DA CRIANC E DO ADOLESCENTE;31010000;UNID. ACAD. DE DIREITO;NA;NA;NA;;NA;
31350200;DIREITO - N;1982;3101208;DIREITO ADMINISTRATIVO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101203;DIREITO CONSTITUCIONAL BRASILEIRO;1;E
31350200;DIREITO - N;1982;3101208;DIREITO ADMINISTRATIVO I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101005;DIREITO CIVIL II;2;
31350200;DIREITO - N;1982;3101209;DIREITO ADMINISTRATIVO II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101208;DIREITO ADMINISTRATIVO I;1;OU
31350200;DIREITO - N;1982;3101209;DIREITO ADMINISTRATIVO II;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101066;DIREITO ADMINISTRATIVO I;2;
31350200;DIREITO - N;1982;3101038;DIREITO AGRARIO;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101009;DIREITO CIVIL VI;1;
31350200;DIREITO - N;1982;3101088;DIREITO CIVIL I;31010000;UNID. ACAD. DE DIREITO;NA;NA;3101001;INT AO ESTUDO DO DIREITO;1;OU
